关键词,id,类型,标题,评分,评价人数,年份,简介,链接
First Love,691559,小组,First Love,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F691559%2F&query=First+Love&cat_id=1019&type=search&pos=2
First Love,20503624,电影,ATARU 电影版 ,6.5,1670,2013,原名:劇場版 ATARU-THE FIRST LOVE & THE LAST KILL- / 木村尚 / 中居正广 / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F20503624%2F&query=First+Love&cat_id=1002&type=search&pos=3
First Love,1467602,电视剧,初恋 ,6.7,444,2002,原名:First Love / 池内博之 / 2002,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1467602%2F&query=First+Love&cat_id=1002&type=search&pos=4
First Love,5113481,电影,First Love ,(暂无评分),,1992,原名:First Love / Leif Magnusson / 乌拉·阿克塞尔松 / 1992,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5113481%2F&query=First+Love&cat_id=1002&type=search&pos=5
First Love,1295961,电影,初偿禁果 ,(暂无评分),,1978,原名:First Love / Joan Darling / 1978,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1295961%2F&query=First+Love&cat_id=1002&type=search&pos=6
First Love,11516554,电影,First Love ,(暂无评分),,2010,原名:First Love / 贝萨妮·汉密尔顿 / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F11516554%2F&query=First+Love&cat_id=1002&type=search&pos=7
First Love,1309172,电影,初恋50次 ,7.9,248530,2004,原名:50 First Dates / 彼得·西格尔 / 亚当·桑德勒 / 2004,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1309172%2F&query=First+Love&cat_id=1002&type=search&pos=8
First Love,22993599,音乐,The First Love ,(评价人数不足),,1981,First Love / 1981,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F22993599%2F&query=First+Love&cat_id=1003&type=search&pos=9
First Love,3288397,电影,初恋从打嗝开始 ,6.2,15804,2009,原名:Love at First Hiccup / 芭芭拉·罗森博格 / 戴文·沃克海瑟 / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F3288397%2F&query=First+Love&cat_id=1002&type=search&pos=10
First Love,1397751,音乐,First Love ,9.1,20992,1999,宇多田ヒカル / 流行 / 1999,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1397751%2F&query=First+Love&cat_id=1003&type=search&pos=11
First Love,1756523,音乐,First Love (初恋) ,9.4,3571,2001,Yiruma (李闰珉) / 轻音乐 / 2001,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1756523%2F&query=First+Love&cat_id=1003&type=search&pos=12
First Love,5394029,音乐,First Love ,8.4,1766,2010,Soundtrack(มาริสา สุโกศล หนุนภักดี) / 原声 / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F5394029%2F&query=First+Love&cat_id=1003&type=search&pos=13
First Love,21962151,音乐,1집 First Love ,8.2,1788,2013,이하이 / 放克/灵歌/R&B / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F21962151%2F&query=First+Love&cat_id=1003&type=search&pos=14
First Love,5385265,音乐,First Love ,9.5,1518,1999,宇多田ヒカル / 流行 / 1999,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F5385265%2F&query=First+Love&cat_id=1003&type=search&pos=15
First Love,3114259,音乐,First Love ,7.6,949,2008,Karina / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3114259%2F&query=First+Love&cat_id=1003&type=search&pos=16
First Love,3403021,音乐,First Love ,9.5,993,1999,宇多田光 / 放克/灵歌/R&B / 1999,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3403021%2F&query=First+Love&cat_id=1003&type=search&pos=17
First Love,21884413,音乐,1집 First Love Part. 1 ,8.0,612,2013,이하이 / 放克/灵歌/R&B / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F21884413%2F&query=First+Love&cat_id=1003&type=search&pos=18
First Love,2519350,,First∮Love,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F2519350%2F&query=First+Love&cat_id=&type=search&pos=0
First Love,39650245,,first love,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F39650245%2F&query=First+Love&cat_id=&type=search&pos=1
First Love,184366986,,first love,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F184366986%2F&query=First+Love&cat_id=&type=search&pos=2
First Love,149445382,,First love媛,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F149445382%2F&query=First+Love&cat_id=&type=search&pos=3
First Love,147169950,,first  love,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F147169950%2F&query=First+Love&cat_id=&type=search&pos=4
First Love,650260042,日记,婚礼【5】我们的First Look，Love is Actually Here.,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F650260042%2F&query=First+Love&cat_id=1015&type=search&pos=0
First Love,755735980,日记,初戀（First Love，三池崇史，2019）：,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F755735980%2F&query=First+Love&cat_id=1015&type=search&pos=1
First Love,147893097,日记,Love at First Sight,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F147893097%2F&query=First+Love&cat_id=1015&type=search&pos=2
First Love,213695123,日记,"【存档】Steven Moffat on ‘Sherlock’s Return, the...",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F213695123%2F&query=First+Love&cat_id=1015&type=search&pos=3
Diane,27204913,电影,黛安 ,(暂无评分),,2018,原名:Diane / 肯特·琼斯 / 玛丽·凯·普莱斯 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27204913%2F&query=Diane&cat_id=1002&type=search&pos=0
Diane,1300525,电影,深宫绮梦 ,(暂无评分),,1956,原名:Diane / 大卫·米勒 / 约翰·勒普顿 / 1956,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1300525%2F&query=Diane&cat_id=1002&type=search&pos=1
Diane,1468710,电影,皮毛 ,6.9,5401,2006,原名:Fur: An Imaginary Portrait of Diane Arbus / 史蒂芬·西恩博格 / 妮可·基德曼 / 2006,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1468710%2F&query=Diane&cat_id=1002&type=search&pos=2
Diane,20083151,书籍,Diane ,(目前无人评价),,,"Brown, Katharine Holland",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20083151%2F&query=Diane&cat_id=1001&type=search&pos=3
Diane,31192278,书籍,【预订】Diane of Ville Marie: A Romance of French Canada (Classic Reprint) ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F31192278%2F&query=Diane&cat_id=1001&type=search&pos=4
Diane,33325312,书籍,Diane ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33325312%2F&query=Diane&cat_id=1001&type=search&pos=5
Diane,1872271,电影,杰克与黛安 ,5.2,396,2012,原名:Jack and Diane / 布拉德利·拉斯特·格雷 / 朱诺·坦普尔 / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1872271%2F&query=Diane&cat_id=1002&type=search&pos=6
Diane,1477029,音乐,Diane ,9.5,165,1985,Chet Baker / 爵士 / 1985,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1477029%2F&query=Diane&cat_id=1003&type=search&pos=7
Diane,25726203,音乐,Diane ,(评价人数不足),,2005,Miklós Rózsa / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F25726203%2F&query=Diane&cat_id=1003&type=search&pos=8
Diane,27182921,音乐,Diane ,(评价人数不足),,2017,Cam / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F27182921%2F&query=Diane&cat_id=1003&type=search&pos=9
Diane,33524391,音乐,Diane ,(目前无人评价),,2018,Tony Williams / 流行 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33524391%2F&query=Diane&cat_id=1003&type=search&pos=10
Diane,34045300,音乐,Diane ,(目前无人评价),,2017,Cam / 民谣 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34045300%2F&query=Diane&cat_id=1003&type=search&pos=11
Diane,35022466,电影,Diane ,(暂无评分),,1975,原名:Diane / 阿兰·克拉克 / 弗兰克·米尔斯 / 1975,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F35022466%2F&query=Diane&cat_id=1002&type=search&pos=12
Diane,27092215,电影,Diane ,(暂无评分),,2017,原名:Diane / Michael Mongillo / 斯科特·阿兰·史密斯 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27092215%2F&query=Diane&cat_id=1002&type=search&pos=13
Diane,13759,小组,Diane Arbus,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2FDiane_Arbus%2F&query=Diane&cat_id=1019&type=search&pos=14
Diane,91090,小组,Diane Keaton 儒雅知性的La-Di-Da,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2FDaineKeaton%2F&query=Diane&cat_id=1019&type=search&pos=15
Diane,239744,小组,黛安·阿布斯（Diane Arbus）,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F239744%2F&query=Diane&cat_id=1019&type=search&pos=16
Diane,98670,小组,Diane Kruger黛安·克鲁格,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F98670%2F&query=Diane&cat_id=1019&type=search&pos=17
Diane,197843,小组,Diane Birch,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2FDianeBirch%2F&query=Diane&cat_id=1019&type=search&pos=18
Diane,94083,小组,Diane Lane,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F94083%2F&query=Diane&cat_id=1019&type=search&pos=19
Diane,1133433,,飞舞的天使猪,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fdiane%2F&query=Diane&cat_id=&type=search&pos=0
Diane,2780429,,diane,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fdiane07%2F&query=Diane&cat_id=&type=search&pos=1
Diane,2654641,,Diane,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2FIamblythe%2F&query=Diane&cat_id=&type=search&pos=2
Diane,82228060,,Diane,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F82228060%2F&query=Diane&cat_id=&type=search&pos=3
Diane,3548258,,diane,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F3548258%2F&query=Diane&cat_id=&type=search&pos=4
Diane,704104126,日记,玫瑰控/Diane的新系列让樱花妹们都沦陷了～（有测评）,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F704104126%2F&query=Diane&cat_id=1015&type=search&pos=0
Diane,192818950,日记,Diane Arbus，生之苦,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F192818950%2F&query=Diane&cat_id=1015&type=search&pos=1
Diane,312413738,日记,风格偶像｜黛安·基顿（Diane Keaton）,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F312413738%2F&query=Diane&cat_id=1015&type=search&pos=2
Diane,28436755,日记,Diane Arbus,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F28436755%2F&query=Diane&cat_id=1015&type=search&pos=3
Diane,139184646,日记,Diane Arbus,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F139184646%2F&query=Diane&cat_id=1015&type=search&pos=4
Freaks,30294963,电影,怪胎 ,7.1,5734,2018,原名:Freaks / 扎克·利波夫斯基 / 埃米尔·赫斯基 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30294963%2F&query=Freaks&cat_id=1002&type=search&pos=0
Freaks,1295942,电影,畸形人 ,7.9,6479,1932,原名:Freaks / 托德·布朗宁 / 华莱士·福特 / 1932,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1295942%2F&query=Freaks&cat_id=1002&type=search&pos=1
Freaks,78881,小组,Pedal Freaks,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2FPedalFreaks%2F&query=Freaks&cat_id=1019&type=search&pos=2
Freaks,10482421,电影,怪物大乱斗 ,5.9,2157,2015,原名:Freaks of Nature / 罗比·皮克林 / 麦肯兹·戴维斯 / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F10482421%2F&query=Freaks&cat_id=1002&type=search&pos=3
Freaks,1865139,电视剧,怪胎与书呆 ,9.2,5218,1999,原名:Freaks and Geeks / 杰克·卡斯丹 / 琳达·卡德里尼 / 1999,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1865139%2F&query=Freaks&cat_id=1002&type=search&pos=4
Freaks,1298602,电影,八脚怪 ,6.0,4920,2002,原名:Eight Legged Freaks / 埃洛瑞·埃卡伊姆 / 大卫·阿奎特 / 2002,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1298602%2F&query=Freaks&cat_id=1002&type=search&pos=5
Freaks,25809409,书籍,Freaks ,(目前无人评价),,1979,Leslie A Fiedler / Simon and Schuster / 1979,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25809409%2F&query=Freaks&cat_id=1001&type=search&pos=6
Freaks,21177674,书籍,Freaks ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21177674%2F&query=Freaks&cat_id=1001&type=search&pos=7
Freaks,21236130,书籍,Freaks ,(目前无人评价),,,"Dylan, Marc-Pierre",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21236130%2F&query=Freaks&cat_id=1001&type=search&pos=8
Freaks,26382796,电影,一些怪人 ,7.1,2804,2016,原名:Some Freaks / 伊恩·麦卡利斯特·麦克唐纳 / 托马斯·曼 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26382796%2F&query=Freaks&cat_id=1002&type=search&pos=9
Freaks,35061398,电影,血腥怪物 ,(暂无评分),,2020,原名:Blood Freaks /  / 2020,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F35061398%2F&query=Freaks&cat_id=1002&type=search&pos=10
Freaks,4154697,电影,Sex Freaks ,(暂无评分),,1996,原名:Sex Freaks / 葛雷格瑞·达克 / 汤姆·拜伦 / 1996,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F4154697%2F&query=Freaks&cat_id=1002&type=search&pos=11
Freaks,1498464,音乐,Freaks ,8.1,464,1987,Pulp / 1987,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1498464%2F&query=Freaks&cat_id=1003&type=search&pos=12
Freaks,3915969,音乐,Freaks ,9.0,92,2008,Rigor Mortis / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3915969%2F&query=Freaks&cat_id=1003&type=search&pos=13
Freaks,26256027,音乐,Freaks ,8.4,185,2014,Timmy Trumpet / 电子 / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26256027%2F&query=Freaks&cat_id=1003&type=search&pos=14
Freaks,10581921,音乐,Freaks ,8.5,10,2012,Pulp / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F10581921%2F&query=Freaks&cat_id=1003&type=search&pos=15
Freaks,26853977,音乐,FREAKS ,(评价人数不足),,2016,豚乙女 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26853977%2F&query=Freaks&cat_id=1003&type=search&pos=16
Freaks,3755339,音乐,Freaks ,(评价人数不足),,1998,X Marks the Pedwalk / 1998,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3755339%2F&query=Freaks&cat_id=1003&type=search&pos=17
Freaks,20395395,音乐,Freaks ,(评价人数不足),,2012,Qoph / 摇滚 / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F20395395%2F&query=Freaks&cat_id=1003&type=search&pos=18
Freaks,3275191,音乐,Freaks ,(评价人数不足),,2002,Pulp / 2002,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3275191%2F&query=Freaks&cat_id=1003&type=search&pos=19
Freaks,160081100,,Freaks,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F160081100%2F&query=Freaks&cat_id=&type=search&pos=0
Freaks,3172442,,freaks,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F3172442%2F&query=Freaks&cat_id=&type=search&pos=1
Freaks,185493636,,FreAKs,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F185493636%2F&query=Freaks&cat_id=&type=search&pos=2
Freaks,150186762,,Freaks,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F150186762%2F&query=Freaks&cat_id=&type=search&pos=3
Freaks,159523930,,freaks,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F159523930%2F&query=Freaks&cat_id=&type=search&pos=4
Freaks,275644425,日记,Pedal Freaks器材专访之嘎调詹盼,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F275644425%2F&query=Freaks&cat_id=1015&type=search&pos=0
Freaks,238357175,日记,Pedal Freaks 2012年双节限时特价活动【最大折扣高达8...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F238357175%2F&query=Freaks&cat_id=1015&type=search&pos=1
Freaks,190753367,日记,Pedal Freaks 2012年初首轮限时折扣,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F190753367%2F&query=Freaks&cat_id=1015&type=search&pos=2
Freaks,189662613,日记,在太空中旋转---5款经典Phaser品评 by Pedal Freaks,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F189662613%2F&query=Freaks&cat_id=1015&type=search&pos=3
Anthropocene: The Human Epoch,30301284,电影,人类世 ,7.1,358,2018,原名:Anthropocene: The Human Epoch / 珍妮弗·贝赫沃尔 / 艾丽西亚·维坎德 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30301284%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=0
Anthropocene: The Human Epoch,3193407,书籍,Human ,(评价人数不足),,2008,Michael S. Gazzaniga / Ecco / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3193407%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1001&type=search&pos=1
Anthropocene: The Human Epoch,27589910,书籍,Human ,(目前无人评价),,2008,Michael S. Gazzaniga / Ecco / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F27589910%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1001&type=search&pos=2
Anthropocene: The Human Epoch,26774332,电影,我室友造就了人体蜈蚣：经典电影的真实童话 ,(暂无评分),,2016,原名:So My Roommate Made the Human Centipede: True Tales of Legendary Films / Luke Baldridge / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26774332%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=3
Anthropocene: The Human Epoch,6858224,电影,人体蜈蚣3 ,4.2,9216,2015,原名:The Human Centipede III (Final Sequence) / 汤姆·希克斯 / 迪特尔·莱瑟 / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F6858224%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=4
Anthropocene: The Human Epoch,1300754,电影,人性污点 ,7.1,7922,2004,原名:The Human Stain / 罗伯特·本顿 / 安东尼·霍普金斯 / 2004,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1300754%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=5
Anthropocene: The Human Epoch,2977439,电视剧,人体武器 ,8.1,305,2007,原名:Human Weapon / Todd Moss / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F2977439%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=6
Anthropocene: The Human Epoch,4741311,电视剧,探险活宝 第一季 ,9.3,9520,2010,原名:Adventure Time with Finn and Jake / 彭德尔顿·沃德 / 亨利·罗林斯 / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F4741311%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=7
Anthropocene: The Human Epoch,6558363,电视剧,人体奥秘 ,9.2,4008,2011,原名:Inside the Human Body / 纳特·沙曼 / 迈克尔·莫斯利 / 2011,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F6558363%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=8
Anthropocene: The Human Epoch,3223723,音乐,Human ,8.8,504,2008,The Killers / 摇滚 / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3223723%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1003&type=search&pos=9
Anthropocene: The Human Epoch,3236718,音乐,Human ,9.0,70,2009,The Killers / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3236718%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1003&type=search&pos=10
Anthropocene: The Human Epoch,10601294,音乐,Human ,(评价人数不足),,2012,The Muses Rapt / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F10601294%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1003&type=search&pos=11
Anthropocene: The Human Epoch,33481898,音乐,Human ,(目前无人评价),,2019,Kyd the Band / 流行 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33481898%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1003&type=search&pos=12
Anthropocene: The Human Epoch,1306814,电影,心中的地图 ,8.0,436,1993,原名:Map of the Human Heart / 文森特·沃德 / 李截 / 1993,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1306814%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=13
Anthropocene: The Human Epoch,26851923,电视剧,原始人大挑战 第一季 ,(暂无评分),,2016,原名:The Great Human Race /  / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26851923%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=14
Anthropocene: The Human Epoch,5995514,电影,人体乱码 ,4.7,144,2012,原名:Errors of the Human Body / 迈克尔·艾克朗德 / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5995514%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=15
Anthropocene: The Human Epoch,1473475,电视剧,人体漫游 ,9.1,1697,1998,原名:The Human Body / Robert Winston / 1998,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1473475%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=16
Anthropocene: The Human Epoch,6558342,电视剧,婴儿的成长 ,9.2,133,2004,原名:The Baby Human /  / 2004,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F6558342%2F&query=Anthropocene%3A+The+Human+Epoch&cat_id=1002&type=search&pos=17
A Silent Voice: The Movie 2019 Re-release,26628382,电影,小羊肖恩2：末日农场 ,7.7,14506,2019,原名:A Shaun the Sheep Movie: Farmageddon / 威尔·比彻 / 贾斯汀·弗莱彻 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26628382%2F&query=A+Silent+Voice%3A+The+Movie+2019+Re-release&cat_id=1002&type=search&pos=0
A Silent Voice: The Movie 2019 Re-release,26264454,电影,声之形 ,6.8,104965,2016,原名:聲の形 / 山田尚子 / 入野自由 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26264454%2F&query=A+Silent+Voice%3A+The+Movie+2019+Re-release&cat_id=1002&type=search&pos=1
A Silent Voice: The Movie 2019 Re-release,33400271,电影,蕨间访谈：电影版 ,6.1,1255,2019,原名:Between Two Ferns: The Movie / Scott Aukerman / 扎克·加利凡纳基斯 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F33400271%2F&query=A+Silent+Voice%3A+The+Movie+2019+Re-release&cat_id=1002&type=search&pos=2
A Silent Voice: The Movie 2019 Re-release,34542242,音乐,One Way ,(目前无人评价),,2016,Lawrence / 电子 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34542242%2F&query=A+Silent+Voice%3A+The+Movie+2019+Re-release&cat_id=1003&type=search&pos=3
A Silent Voice: The Movie 2019 Re-release,34899640,电影,续命之途：绝命毒师电影幕后花絮 ,(暂无评分),,2019,原名:The Road to El Camino: A Breaking Bad Movie / 查尔斯·贝克 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34899640%2F&query=A+Silent+Voice%3A+The+Movie+2019+Re-release&cat_id=1002&type=search&pos=4
A Silent Voice: The Movie 2019 Re-release,33085637,书籍,We Are America: A Voice from the Silent Majority ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33085637%2F&query=A+Silent+Voice%3A+The+Movie+2019+Re-release&cat_id=1001&type=search&pos=5
