关键词,id,类型,标题,评分,评价人数,年份,简介,链接
McQueen,26378539,电影,硬汉史蒂夫·麦奎因 ,(暂无评分),,2015,原名:Steve McQueen: The Man & Le Mans / 史蒂夫·麦奎因 / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26378539%2F&query=McQueen&cat_id=1002&type=search&pos=13
McQueen,26416567,舞台剧,McQueen ,(评价人数不足),,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Flocation%2Fdrama%2F26416567%2F&query=McQueen&cat_id=3069&type=search&pos=14
McQueen,30226485,电影,Steve McQueen: Man on the Edge ,(暂无评分),,1990,原名:Steve McQueen: Man on the Edge / Gene Feldman / 1990,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30226485%2F&query=McQueen&cat_id=1002&type=search&pos=15
McQueen,3154740,音乐,Break the Silence ,(评价人数不足),,2007,McQueen / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3154740%2F&query=McQueen&cat_id=1003&type=search&pos=16
McQueen,30167916,音乐,Gemišt Part 1 ,(评价人数不足),,2018,Kornél Kovács / 电子 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30167916%2F&query=McQueen&cat_id=1003&type=search&pos=17
McQueen,1776586,音乐,Running Out of Things to Say ,(目前无人评价),,2005,Mcqueen / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1776586%2F&query=McQueen&cat_id=1003&type=search&pos=18
McQueen,30458829,电视剧,巅峰拍档 第二十六季 ,8.5,388,2019,原名:Top Gear /  / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30458829%2F&query=McQueen&cat_id=1002&type=search&pos=19
McQueen,1668909,,皇后大盗,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fmcqueen%2F&query=McQueen&cat_id=&type=search&pos=0
McQueen,110171771,,McQueen,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F110171771%2F&query=McQueen&cat_id=&type=search&pos=1
McQueen,1911436,,McQueen,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2FSusanJo%2F&query=McQueen&cat_id=&type=search&pos=2
McQueen,4642748,,mcqueen,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fmininan%2F&query=McQueen&cat_id=&type=search&pos=3
McQueen,32423963,,McQueen,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fzangzi%2F&query=McQueen&cat_id=&type=search&pos=4
McQueen,763788789,日记,McQueen 1998～2010-SS/FW-RTW 观后感,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F763788789%2F&query=McQueen&cat_id=1015&type=search&pos=0
McQueen,162730186,日记,大都会博物馆之行：Alexander McQueen Savage Beauty,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F162730186%2F&query=McQueen&cat_id=1015&type=search&pos=1
McQueen,650020122,日记,Gucci、Versace、Mcqueen的平价替代款？三个设计不输...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F650020122%2F&query=McQueen&cat_id=1015&type=search&pos=2
McQueen,60089930,日记,Alexander McQueen 十記難忘秀場,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F60089930%2F&query=McQueen&cat_id=1015&type=search&pos=3
Edie,27073232,电影,伊迪 ,7.7,118,2017,原名:Edie / 西蒙·亨特 / 谢拉·汉考克 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27073232%2F&query=Edie&cat_id=1002&type=search&pos=0
Edie,4152738,电影,艾蒂与茜雅：漫长婚约 ,9.2,745,2009,原名:Edie & Thea: A Very Long Engagement /  / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F4152738%2F&query=Edie&cat_id=1002&type=search&pos=1
Edie,1910070,书籍,Edie ,(评价人数不足),,2006,David Weisman / Chronicle Books / 2006,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1910070%2F&query=Edie&cat_id=1001&type=search&pos=2
Edie,1859052,书籍,Edie ,(评价人数不足),,1994,Jean Stein / Grove Press / 1994,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1859052%2F&query=Edie&cat_id=1001&type=search&pos=3
Edie,10438098,音乐,Edie ,(评价人数不足),,2010,Leddra Chapman / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F10438098%2F&query=Edie&cat_id=1003&type=search&pos=4
Edie,35697,小组,Edie Sedgwick,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F35697%2F&query=Edie&cat_id=1019&type=search&pos=5
Edie,374920,小组,我们就是喜欢Edie Britt,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F374920%2F&query=Edie&cat_id=1019&type=search&pos=6
Edie,25761037,舞台剧,我们都知道爱迪拉明斯有一把枪 ,(评价人数不足),,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Flocation%2Fdrama%2F25761037%2F&query=Edie&cat_id=3069&type=search&pos=7
Edie,33450426,电影,电锯惊魂9：漩涡 ,(尚未上映),,2021,原名:Spiral: From the Book of Saw / 达伦·林恩·鲍斯曼 / 克里斯·洛克 / 2021,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F33450426%2F&query=Edie&cat_id=1002&type=search&pos=8
Edie,30221628,电影,狂犬病 ,5.3,2025,2019,原名:Rabid / 西尔维亚·索斯卡 / 劳拉·范德沃特 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30221628%2F&query=Edie&cat_id=1002&type=search&pos=9
Edie,3021633,音乐,Realities ,(评价人数不足),,,Edie,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3021633%2F&query=Edie&cat_id=1003&type=search&pos=10
Edie,,音乐人,EDIE,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fsite.douban.com%2Fedie%2F&query=Edie&cat_id=2012&type=search&pos=11
Edie,3901687,电视剧,黑道家族 第二季 ,9.2,3746,2000,原名:The Sopranos / 大卫·切斯 / 斯科特·洛威尔 / 2000,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F3901687%2F&query=Edie&cat_id=1002&type=search&pos=12
Edie,26700043,舞台剧,明亮的星 ,7.5,13,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Flocation%2Fdrama%2F26700043%2F&query=Edie&cat_id=3069&type=search&pos=13
Edie,2154326,电视剧,黑道家族 第四季 ,9.2,2781,2002,原名:The Sopranos / 艾伦·考特勒 / 卡尔·卡波托托 / 2002,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F2154326%2F&query=Edie&cat_id=1002&type=search&pos=14
Edie,5917201,音乐,Edie Brickell ,6.8,56,2011,Edie Brickell / 2011,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F5917201%2F&query=Edie&cat_id=1003&type=search&pos=15
Edie,6800147,音乐,Edie [Ciao Baby] ,(评价人数不足),,,The Cult,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F6800147%2F&query=Edie&cat_id=1003&type=search&pos=16
Edie,4560891,音乐,Edie Brikell ,(评价人数不足),,2003,DJ Vadim / 2003,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4560891%2F&query=Edie&cat_id=1003&type=search&pos=17
Edie,25903923,音乐,Steve Martin and the Steep Canyon Rangers featuring Edie Brickell Live [CD+DVD] ,(评价人数不足),,2014,Steve Martin / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F25903923%2F&query=Edie&cat_id=1003&type=search&pos=18
Edie,25749346,音乐,Charming Miss Edie Adams ,(评价人数不足),,1997,Edie Adams / 1997,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F25749346%2F&query=Edie&cat_id=1003&type=search&pos=19
Edie,1284753,,Javem,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fedie%2F&query=Edie&cat_id=&type=search&pos=0
Edie,2716274,,edie,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fgoddogs%2F&query=Edie&cat_id=&type=search&pos=1
Edie,2477420,,Edie,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F2477420%2F&query=Edie&cat_id=&type=search&pos=2
Edie,49179633,,Edie,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F49179633%2F&query=Edie&cat_id=&type=search&pos=3
Edie,1149009,,edie,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fedie.dandelion%2F&query=Edie&cat_id=&type=search&pos=4
Edie,643866263,日记,Edie 伊迪系列,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F643866263%2F&query=Edie&cat_id=1015&type=search&pos=0
Edie,146857371,日记,EDIE SEDGWICK by Patti Smith - [feeling..],,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F146857371%2F&query=Edie&cat_id=1015&type=search&pos=1
Edie,593974040,日记,Edie Sedgwick – 可怜的富家女孩,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F593974040%2F&query=Edie&cat_id=1015&type=search&pos=2
Edie,216411701,日记,白面Edie,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F216411701%2F&query=Edie&cat_id=1015&type=search&pos=3
Edie,263398564,日记,Edie Brickell,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F263398564%2F&query=Edie&cat_id=1015&type=search&pos=4
Billionaire Boys Club,26654495,电影,亿万少年俱乐部 ,5.3,2202,2018,原名:Billionaire Boys Club / 詹姆斯·考克斯 / 塔伦·埃哲顿 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26654495%2F&query=Billionaire+Boys+Club&cat_id=1002&type=search&pos=0
Billionaire Boys Club,1305838,电影,大智若愚 ,(暂无评分),,1987,原名:Billionaire Boys Club / 马文·J·乔姆斯基 / 贾德·尼尔森 / 1987,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1305838%2F&query=Billionaire+Boys+Club&cat_id=1002&type=search&pos=1
Billionaire Boys Club,467558,小组,BILLIONAIRE BOYS CLUB,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F467558%2F&query=Billionaire+Boys+Club&cat_id=1019&type=search&pos=2
Billionaire Boys Club,2251293,书籍,The Billionaire Boys Club ,(目前无人评价),,1989,Sue Horton / St Martins Pr / 1989,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F2251293%2F&query=Billionaire+Boys+Club&cat_id=1001&type=search&pos=3
Billionaire Boys Club,32981688,书籍,The Billionaire Boys Club ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32981688%2F&query=Billionaire+Boys+Club&cat_id=1001&type=search&pos=4
Billionaire Boys Club,34996583,电影,男孩俱乐部 ,(暂无评分),,2019,原名:Boys' Club /  / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34996583%2F&query=Billionaire+Boys+Club&cat_id=1002&type=search&pos=5
Billionaire Boys Club,107871,小组,内向男子俱乐部-lonelyhearts_boys club,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2Flonelyboysclub%2F&query=Billionaire+Boys+Club&cat_id=1019&type=search&pos=6
Billionaire Boys Club,20556906,书籍,The Billionaire Bad Boys Club ,(目前无人评价),,,"Holly, Emma",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20556906%2F&query=Billionaire+Boys+Club&cat_id=1001&type=search&pos=7
Billionaire Boys Club,5948621,电影,奇想的精神：少年科学俱乐部 ,8.0,502,2001,原名:Spirit of Wonder 少年科學倶楽部 / 柚木凉香 / 2001,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5948621%2F&query=Billionaire+Boys+Club&cat_id=1002&type=search&pos=8
Billionaire Boys Club,20020098,书籍,Billionaire Boys Election Freak Show ,(目前无人评价),,,"Campbell, Denis G.",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20020098%2F&query=Billionaire+Boys+Club&cat_id=1001&type=search&pos=9
Billionaire Boys Club,33186377,书籍,Billionaire Bad Boys Box Set ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33186377%2F&query=Billionaire+Boys+Club&cat_id=1001&type=search&pos=10
Billionaire Boys Club,33228880,书籍,"Wilde, Nevada [A Wilde Wedding Night: Her Two Wilde Billionaire Bad Boys] (Siren Publishing Menage Everlasting) ",(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33228880%2F&query=Billionaire+Boys+Club&cat_id=1001&type=search&pos=11
Billionaire Boys Club,33341177,书籍,Savor: A Billionaire Bachelors Club Novel ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33341177%2F&query=Billionaire+Boys+Club&cat_id=1001&type=search&pos=12
Billionaire Boys Club,33185076,书籍,Their Greatest Treasure [Power Surge: The Billionaire Club 1] (Siren Publishing Menage Everlasting) ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33185076%2F&query=Billionaire+Boys+Club&cat_id=1001&type=search&pos=13
Billionaire Boys Club,33185433,书籍,Billionaire Ransom: Motorcycle Club Alpha Bad Boy Romance ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F33185433%2F&query=Billionaire+Boys+Club&cat_id=1001&type=search&pos=14
Billionaire Boys Club,3837002,音乐,Billionaires Boys Club; Something Wicked Comes +2 [Japan Import] ,(评价人数不足),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3837002%2F&query=Billionaire+Boys+Club&cat_id=1003&type=search&pos=15
Billionaire Boys Club,3599129,音乐,Boys Club ,(评价人数不足),,2000,Boys Club / 2000,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3599129%2F&query=Billionaire+Boys+Club&cat_id=1003&type=search&pos=16
Billionaire Boys Club,3599131,音乐,Boys Club ,(评价人数不足),,1990,Boys Club / 1990,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3599131%2F&query=Billionaire+Boys+Club&cat_id=1003&type=search&pos=17
Billionaire Boys Club,33857535,音乐,Boys In The Girls' Room ,(目前无人评价),,2005,Melody Club / 流行 / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33857535%2F&query=Billionaire+Boys+Club&cat_id=1003&type=search&pos=18
Billionaire Boys Club,33877971,音乐,Larger Than Life: A Tribute to Backstreet Boys ,(目前无人评价),,2013,Ameritz Tribute Club / 流行 / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33877971%2F&query=Billionaire+Boys+Club&cat_id=1003&type=search&pos=19
Billionaire Boys Club,240613983,日记,“亿万少年俱乐部”Billionaire Boys Club “Exclusiv...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F240613983%2F&query=Billionaire+Boys+Club&cat_id=1015&type=search&pos=0
Billionaire Boys Club,222277524,日记,UNKNWN x Billionaire Boys Club 2012 NBA冠军联名短T...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F222277524%2F&query=Billionaire+Boys+Club&cat_id=1015&type=search&pos=1
The Happy Prince,11524958,电影,快乐王子 ,7.3,5020,2018,原名:The Happy Prince / 鲁伯特·艾弗雷特 / 鲁伯特·艾弗雷特 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F11524958%2F&query=The+Happy+Prince&cat_id=1002&type=search&pos=0
The Happy Prince,2043312,电影,快乐王子 ,8.9,148,1974,原名:The Happy Prince / Michael Mills / 克里斯托弗·普卢默 / 1974,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F2043312%2F&query=The+Happy+Prince&cat_id=1002&type=search&pos=1
The Happy Prince,3025978,书籍,The Happy Prince ,9.6,24,1996,Oscar Wilde / Puffin / 1996,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3025978%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=2
The Happy Prince,4010560,书籍,The Happy Prince & Other Stories ,9.3,13,1994,Oscar Wilde / Puffin Classics / 1994,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4010560%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=3
The Happy Prince,27037425,书籍,The Happy Prince ,9.9,24,2017,Oscar Wilde / Thames and Hudson Ltd / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F27037425%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=4
The Happy Prince,27116122,书籍,The Happy Prince & Other Stories ,(评价人数不足),,2017,Oscar Wilde / Macmillan Collector's Library / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F27116122%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=5
The Happy Prince,30204846,书籍,the happy prince and other tales ,(评价人数不足),,2008,Oscar Wilde / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30204846%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=6
The Happy Prince,26921818,书籍,The Happy Prince And Other Tales ,(评价人数不足),,2016,Oscar Wilde / CreateSpace Independent Publishing Platform / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26921818%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=7
The Happy Prince,24617399,书籍,The Happy Prince and Other Tales and a House of Pomegranate ,(评价人数不足),,,"Wilde, Oscar",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24617399%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=8
The Happy Prince,22200621,书籍,The Happy Prince and Other Tales ,(评价人数不足),,,"Wilde, Oscar",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F22200621%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=9
The Happy Prince,22201509,书籍,The Happy Prince and Other Tales ,(评价人数不足),,,"Wilde, Oscar",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F22201509%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=10
The Happy Prince,22135575,书籍,The Happy Prince ,(评价人数不足),,,"Bloch, Carole; Sixel, Margaret",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F22135575%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=11
The Happy Prince,21240427,书籍,The Happy Prince ,(目前无人评价),,,"Wilde, Oscar; Mackie, George",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21240427%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=12
The Happy Prince,20170494,书籍,The Happy Prince and the Nightingale and the Rose ,(评价人数不足),,,"Wilde, Oscar",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20170494%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=13
The Happy Prince,20010214,书籍,Chatterbox the Happy Prince Grade 4 2005c ,(目前无人评价),,,Pearson School,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20010214%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=14
The Happy Prince,32742874,书籍,The Happy Prince and Other Tales ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32742874%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=15
The Happy Prince,32792485,书籍,The Happy Prince ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32792485%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=16
The Happy Prince,32907137,书籍,The Happy Prince and Other Tales ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32907137%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=17
The Happy Prince,32680787,书籍,El Principe Feliz / The Happy Prince ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32680787%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=18
The Happy Prince,32671021,书籍,The Happy Prince and Other Tales ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32671021%2F&query=The+Happy+Prince&cat_id=1001&type=search&pos=19
The Happy Prince,79529023,,Happy Prince,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F79529023%2F&query=The+Happy+Prince&cat_id=&type=search&pos=0
The Happy Prince,148174167,,Happy Prince,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F148174167%2F&query=The+Happy+Prince&cat_id=&type=search&pos=1
The Happy Prince,175077182,,Happy prince,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F175077182%2F&query=The+Happy+Prince&cat_id=&type=search&pos=2
The Happy Prince,134010335,,Happy Prince,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fssss2%2F&query=The+Happy+Prince&cat_id=&type=search&pos=3
The Happy Prince,130180271,,prince_happy,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F130180271%2F&query=The+Happy+Prince&cat_id=&type=search&pos=4
The Little Mermaid,1293120,电影,小美人鱼 ,8.4,70521,1989,原名:The Little Mermaid / 罗恩·克莱蒙兹 / 雷内·奥博诺伊斯 / 1989,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1293120%2F&query=The+Little+Mermaid&cat_id=1002&type=search&pos=0
The Little Mermaid,27601044,电影,小美人鱼 ,(尚未上映),,2020,原名:The Little Mermaid / 罗伯·马歇尔 / 哈里·贝里 / 2020,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27601044%2F&query=The+Little+Mermaid&cat_id=1002&type=search&pos=1
The Little Mermaid,1401600,电影,小美人鱼2：重返大海 ,7.3,7803,2000,原名:The Little Mermaid II Return to the Sea / 布莱恩·史密斯 / 罗伯·鲍森 / 2000,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1401600%2F&query=The+Little+Mermaid&cat_id=1002&type=search&pos=2
The Little Mermaid,26737543,电影,小美人鱼 ,4.5,745,2018,原名:The Little Mermaid / 帕皮·德雷顿 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26737543%2F&query=The+Little+Mermaid&cat_id=1002&type=search&pos=3
The Little Mermaid,5113451,电视剧,小美人鱼 ,(暂无评分),,1992,原名:The Little Mermaid / 裘蒂·班森 / 1992,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5113451%2F&query=The+Little+Mermaid&cat_id=1002&type=search&pos=4
The Little Mermaid,4915856,电影,小美人鱼 ,(尚未上映),,2020,原名:The Little Mermaid / 丽贝卡·托马斯 / 2020,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F4915856%2F&query=The+Little+Mermaid&cat_id=1002&type=search&pos=5
The Little Mermaid,34918903,电影,小美人鱼 现场版 ,(暂无评分),,2019,原名:The Little Mermaid Live! / 哈密什·汉密尔顿 / 奥丽伊·卡瓦洛 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34918903%2F&query=The+Little+Mermaid&cat_id=1002&type=search&pos=6
The Little Mermaid,20422206,书籍,The Little Mermaid ,(目前无人评价),,2013,"McFadden, Deanna; Mims, Ashley; / 2013",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20422206%2F&query=The+Little+Mermaid&cat_id=1001&type=search&pos=7
The Little Mermaid,6706817,书籍,The Little Mermaid ,(评价人数不足),,2012,"Percival, J / 意大利黑猫出版社 / 2012",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F6706817%2F&query=The+Little+Mermaid&cat_id=1001&type=search&pos=8
The Little Mermaid,3661098,书籍,The Little Mermaid ,(评价人数不足),,1996,Hans Christian Andersen / Amber Lotus / 1996,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3661098%2F&query=The+Little+Mermaid&cat_id=1001&type=search&pos=9
The Little Mermaid,26844364,书籍,The Little Mermaid ,(评价人数不足),,2016,Hans Christian Andersen / Louisiana Museum of Modern Art / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26844364%2F&query=The+Little+Mermaid&cat_id=1001&type=search&pos=10
The Little Mermaid,22143893,书籍,The Little Mermaid ,(评价人数不足),,,"Sabuda, Robert",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F22143893%2F&query=The+Little+Mermaid&cat_id=1001&type=search&pos=11
The Little Mermaid,1620249,书籍,THE LITTLE MERMAID ,(评价人数不足),,2005,不明供货商 / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1620249%2F&query=The+Little+Mermaid&cat_id=1001&type=search&pos=12
The Little Mermaid,26449845,书籍,The Little Mermaid ,(评价人数不足),,2011,Hans Christian Andersen / H.P.Paull / 2011,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26449845%2F&query=The+Little+Mermaid&cat_id=1001&type=search&pos=13
The Little Mermaid,21750555,书籍,The Little Mermaid ,(目前无人评价),,2013,Hans Christian Anderson / Applesauce Press / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21750555%2F&query=The+Little+Mermaid&cat_id=1001&type=search&pos=14
The Little Mermaid,32120469,书籍,The Little Mermaid ,(评价人数不足),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32120469%2F&query=The+Little+Mermaid&cat_id=1001&type=search&pos=15
